fips,county_name,state,median_hh_income,population,pop_density_sqmi,pct_bachelors_plus,margin_2024,margin_2016,existing_dc_count,dc_presence,n_opposition_events,n_moratorium_events,n_zoning_events,n_legislation_events,n_lawsuit_events,n_enacted_restrictive,has_enacted_restrictive,land_sqmi,state_legislation_events,n_projects_tracked,n_projects_opposed,n_decided,n_blocked_confirmed,n_advanced_confirmed,n_restricted_conditional,median_days_to_decision
29063,"DeKalb County, Missouri",MO,69093.0,11176.0,26.52,14.82,-0.6263,-0.5917,0,0,0,0,0,0,0,0,0,421.358,0,0,0,0,0,0,0,
29065,"Dent County, Missouri",MO,54306.0,14506.0,19.27,18.12,-0.7022,-0.6818,0,0,0,0,0,0,0,0,0,752.761,0,0,0,0,0,0,0,
29067,"Douglas County, Missouri",MO,49828.0,11850.0,14.56,15.52,-0.7197,-0.6756,0,0,0,0,0,0,0,0,0,813.623,0,0,0,0,0,0,0,
29069,"Dunklin County, Missouri",MO,47368.0,27795.0,51.29,12.64,-0.6179,-0.5358,0,0,0,0,0,0,0,0,0,541.909,0,0,0,0,0,0,0,
29071,"Franklin County, Missouri",MO,71973.0,105316.0,114.14,22.96,-0.4586,-0.4612,0,1,4,0,4,0,0,0,0,922.678,0,2,2,1,0,1,0,
29073,"Gasconade County, Missouri",MO,65096.0,14774.0,28.47,18.56,-0.6022,-0.5576,0,0,0,0,0,0,0,0,0,519.005,0,0,0,0,0,0,0,
29075,"Gentry County, Missouri",MO,57458.0,6224.0,12.67,20.48,-0.6182,-0.5602,0,0,0,0,0,0,0,0,0,491.422,0,0,0,0,0,0,0,
29077,"Greene County, Missouri",MO,57488.0,301121.0,445.89,32.43,-0.2083,-0.2742,0,0,0,0,0,0,0,0,0,675.329,0,0,0,0,0,0,0,
29079,"Grundy County, Missouri",MO,53839.0,9822.0,22.56,15.9,-0.6359,-0.6077,0,0,0,0,0,0,0,0,0,435.293,0,0,0,0,0,0,0,
29081,"Harrison County, Missouri",MO,53364.0,8198.0,11.35,17.57,-0.7176,-0.6494,0,0,0,0,0,0,0,0,0,722.517,0,0,0,0,0,0,0,
29083,"Henry County, Missouri",MO,56621.0,22194.0,31.85,16.13,-0.5261,-0.4785,0,0,0,0,0,0,0,0,0,696.936,0,0,0,0,0,0,0,
29085,"Hickory County, Missouri",MO,35084.0,8501.0,21.32,11.99,-0.6113,-0.5349,0,0,0,0,0,0,0,0,0,398.808,0,0,0,0,0,0,0,
29087,"Holt County, Missouri",MO,58516.0,4254.0,9.19,20.48,-0.6909,-0.6729,0,0,0,0,0,0,0,0,0,462.693,0,0,0,0,0,0,0,
29089,"Howard County, Missouri",MO,62628.0,10141.0,21.86,27.98,-0.4426,-0.4119,0,0,0,0,0,0,0,0,0,463.801,0,0,0,0,0,0,0,
29091,"Howell County, Missouri",MO,49814.0,40168.0,43.32,17.52,-0.6676,-0.6321,0,0,0,0,0,0,0,0,0,927.177,0,0,0,0,0,0,0,
29093,"Iron County, Missouri",MO,51161.0,9482.0,17.23,18.31,-0.6243,-0.5258,0,0,0,0,0,0,0,0,0,550.263,0,0,0,0,0,0,0,
29095,"Jackson County, Missouri",MO,67178.0,717021.0,1186.1,33.46,0.1933,0.1664,2,1,3,1,1,0,0,1,1,604.52,0,4,1,2,0,2,0,
29097,"Jasper County, Missouri",MO,57525.0,123532.0,193.47,25.15,-0.4677,-0.5084,0,1,2,0,1,0,0,0,0,638.506,0,2,1,1,0,1,0,
29099,"Jefferson County, Missouri",MO,80522.0,228227.0,347.77,23.62,-0.3674,-0.3532,0,1,1,0,0,0,1,0,0,656.261,0,1,1,1,0,1,0,
29101,"Johnson County, Missouri",MO,67123.0,54331.0,65.52,29.1,-0.3958,-0.3689,0,0,0,0,0,0,0,0,0,829.261,0,0,0,0,0,0,0,
29103,"Knox County, Missouri",MO,53333.0,3760.0,7.46,16.89,-0.6453,-0.5538,0,0,0,0,0,0,0,0,0,504.01,0,0,0,0,0,0,0,
29105,"Laclede County, Missouri",MO,50825.0,36245.0,47.4,15.66,-0.6675,-0.6448,0,0,0,0,0,0,0,0,0,764.627,0,0,0,0,0,0,0,
29107,"Lafayette County, Missouri",MO,79091.0,32974.0,52.48,24.42,-0.4886,-0.4382,0,0,0,0,0,0,0,0,0,628.28,0,0,0,0,0,0,0,
29109,"Lawrence County, Missouri",MO,55849.0,38392.0,62.76,16.59,-0.6382,-0.6109,0,0,0,0,0,0,0,0,0,611.738,0,0,0,0,0,0,0,
29111,"Lewis County, Missouri",MO,52340.0,9945.0,19.69,16.54,-0.6006,-0.5413,0,0,0,0,0,0,0,0,0,505.018,0,0,0,0,0,0,0,
29113,"Lincoln County, Missouri",MO,85276.0,61636.0,98.37,18.43,-0.5589,-0.5049,0,0,0,0,0,0,0,0,0,626.562,0,0,0,0,0,0,0,
29115,"Linn County, Missouri",MO,61975.0,11850.0,19.25,20.07,-0.5725,-0.5106,0,0,0,0,0,0,0,0,0,615.588,0,0,0,0,0,0,0,
29117,"Livingston County, Missouri",MO,60148.0,14330.0,26.92,18.31,-0.5782,-0.564,0,0,0,0,0,0,0,0,0,532.303,0,0,0,0,0,0,0,
29119,"McDonald County, Missouri",MO,48145.0,23492.0,43.55,13.42,-0.6875,-0.6401,0,0,0,0,0,0,0,0,0,539.445,0,0,0,0,0,0,0,
29121,"Macon County, Missouri",MO,58318.0,15163.0,18.93,18.48,-0.6148,-0.5642,0,0,0,0,0,0,0,0,0,801.208,0,0,0,0,0,0,0,
29123,"Madison County, Missouri",MO,58435.0,12665.0,25.62,15.33,-0.6492,-0.5824,0,0,0,0,0,0,0,0,0,494.386,0,0,0,0,0,0,0,
29125,"Maries County, Missouri",MO,61359.0,8435.0,16.01,16.01,-0.6753,-0.6147,0,0,0,0,0,0,0,0,0,526.981,0,0,0,0,0,0,0,
29127,"Marion County, Missouri",MO,63908.0,28493.0,65.21,25.74,-0.5293,-0.498,0,0,0,0,0,0,0,0,0,436.922,0,0,0,0,0,0,0,
29129,"Mercer County, Missouri",MO,60357.0,3501.0,7.71,17.94,-0.731,-0.7303,0,0,0,0,0,0,0,0,0,453.835,0,0,0,0,0,0,0,
29131,"Miller County, Missouri",MO,55172.0,25081.0,42.33,20.98,-0.6733,-0.6602,0,0,0,0,0,0,0,0,0,592.573,0,0,0,0,0,0,0,
29133,"Mississippi County, Missouri",MO,46258.0,12079.0,29.35,14.07,-0.537,-0.4147,0,0,0,0,0,0,0,0,0,411.596,0,0,0,0,0,0,0,
29135,"Moniteau County, Missouri",MO,65161.0,15303.0,36.87,17.19,-0.6275,-0.6033,0,0,0,0,0,0,0,0,0,415.033,0,0,0,0,0,0,0,
29137,"Monroe County, Missouri",MO,48299.0,8672.0,13.39,17.36,-0.5985,-0.5561,0,0,0,0,0,0,0,0,0,647.63,0,0,0,0,0,0,0,
29139,"Montgomery County, Missouri",MO,61042.0,11422.0,21.35,16.49,-0.6014,-0.5542,0,1,1,0,0,0,1,0,0,535.047,0,2,1,2,0,2,0,
29141,"Morgan County, Missouri",MO,49663.0,21430.0,35.86,14.9,-0.597,-0.566,0,0,0,0,0,0,0,0,0,597.635,0,0,0,0,0,0,0,
29143,"New Madrid County, Missouri",MO,49237.0,16041.0,23.77,13.25,-0.5347,-0.4539,0,0,0,0,0,0,0,0,0,674.884,0,0,0,0,0,0,0,
29145,"Newton County, Missouri",MO,64583.0,59490.0,95.22,23.0,-0.5865,-0.587,0,0,0,0,0,0,0,0,0,624.754,0,0,0,0,0,0,0,
29147,"Nodaway County, Missouri",MO,55970.0,20959.0,23.9,25.6,-0.4374,-0.4079,0,1,0,0,0,0,0,0,0,876.964,0,1,0,0,0,0,0,
29149,"Oregon County, Missouri",MO,44259.0,8704.0,11.02,14.43,-0.6912,-0.601,0,0,0,0,0,0,0,0,0,789.844,0,0,0,0,0,0,0,
29151,"Osage County, Missouri",MO,75355.0,13379.0,22.06,24.81,-0.7311,-0.6848,0,0,0,0,0,0,0,0,0,606.58,0,0,0,0,0,0,0,
29153,"Ozark County, Missouri",MO,42329.0,8773.0,11.78,12.38,-0.7001,-0.6476,0,0,0,0,0,0,0,0,0,745.006,0,0,0,0,0,0,0,
29155,"Pemiscot County, Missouri",MO,40748.0,15232.0,30.92,12.77,-0.4907,-0.3349,0,0,0,0,0,0,0,0,0,492.605,0,0,0,0,0,0,0,
29157,"Perry County, Missouri",MO,63356.0,18947.0,39.94,22.06,-0.6341,-0.6169,0,0,0,0,0,0,0,0,0,474.355,0,0,0,0,0,0,0,
29159,"Pettis County, Missouri",MO,60232.0,43205.0,63.33,18.63,-0.4876,-0.4694,0,0,0,0,0,0,0,0,0,682.236,0,0,0,0,0,0,0,
29161,"Phelps County, Missouri",MO,55427.0,44948.0,66.91,31.54,-0.4291,-0.4291,0,0,0,0,0,0,0,0,0,671.787,0,0,0,0,0,0,0,
29163,"Pike County, Missouri",MO,57572.0,17623.0,26.29,16.61,-0.5794,-0.4702,0,0,0,0,0,0,0,0,0,670.439,0,0,0,0,0,0,0,
29165,"Platte County, Missouri",MO,95748.0,108751.0,259.04,45.6,-0.0314,-0.1299,6,1,1,0,1,0,0,1,1,419.824,0,6,0,0,0,0,0,
29167,"Polk County, Missouri",MO,56686.0,32109.0,50.52,21.02,-0.616,-0.5693,0,0,0,0,0,0,0,0,0,635.527,0,0,0,0,0,0,0,
29169,"Pulaski County, Missouri",MO,66435.0,53850.0,98.43,27.9,-0.5027,-0.5171,0,0,0,0,0,0,0,0,0,547.112,0,0,0,0,0,0,0,
29171,"Putnam County, Missouri",MO,56875.0,4675.0,9.04,19.29,-0.7034,-0.6763,0,0,0,0,0,0,0,0,0,517.317,0,0,0,0,0,0,0,
29173,"Ralls County, Missouri",MO,62054.0,10394.0,22.12,17.52,-0.5922,-0.5376,0,0,0,0,0,0,0,0,0,469.787,0,0,0,0,0,0,0,
29175,"Randolph County, Missouri",MO,55310.0,24524.0,50.8,17.1,-0.5216,-0.5089,0,0,0,0,0,0,0,0,0,482.713,0,0,0,0,0,0,0,
29177,"Ray County, Missouri",MO,72152.0,23149.0,40.68,15.04,-0.4866,-0.3706,0,0,0,0,0,0,0,0,0,568.982,0,0,0,0,0,0,0,
29179,"Reynolds County, Missouri",MO,44357.0,6058.0,7.49,15.43,-0.683,-0.6141,0,0,0,0,0,0,0,0,0,808.477,0,0,0,0,0,0,0,
29181,"Ripley County, Missouri",MO,43898.0,10755.0,17.08,12.93,-0.7304,-0.6687,0,0,0,0,0,0,0,0,0,629.516,0,0,0,0,0,0,0,
29183,"St. Charles County, Missouri",MO,102912.0,409830.0,731.19,42.4,-0.1697,-0.264,0,1,3,1,0,0,0,1,1,560.501,0,1,1,1,1,0,0,170
29185,"St. Clair County, Missouri",MO,46731.0,9451.0,14.0,13.67,-0.6062,-0.554,0,0,0,0,0,0,0,0,0,674.981,0,0,0,0,0,0,0,
29186,"Ste. Genevieve County, Missouri",MO,61310.0,18551.0,37.16,18.41,-0.4503,-0.3493,0,0,0,0,0,0,0,0,0,499.153,0,0,0,0,0,0,0,
29187,"St. Francois County, Missouri",MO,54813.0,66864.0,147.97,15.98,-0.5141,-0.4539,0,0,0,0,0,0,0,0,0,451.886,0,0,0,0,0,0,0,
29189,"St. Louis County, Missouri",MO,81340.0,996618.0,1961.87,46.93,0.2342,0.1624,0,1,1,0,1,0,0,0,0,507.995,0,1,1,1,0,1,0,
29195,"Saline County, Missouri",MO,56566.0,23177.0,30.68,26.03,-0.4043,-0.3451,0,0,0,0,0,0,0,0,0,755.51,0,0,0,0,0,0,0,
29197,"Schuyler County, Missouri",MO,56023.0,4044.0,13.16,10.65,-0.6447,-0.5954,0,0,0,0,0,0,0,0,0,307.305,0,0,0,0,0,0,0,
29199,"Scotland County, Missouri",MO,67568.0,4698.0,10.76,14.48,-0.6147,-0.5894,0,0,0,0,0,0,0,0,0,436.507,0,0,0,0,0,0,0,
29201,"Scott County, Missouri",MO,58847.0,37967.0,90.4,21.68,-0.5891,-0.5564,0,0,0,0,0,0,0,0,0,420.005,0,0,0,0,0,0,0,
29203,"Shannon County, Missouri",MO,59000.0,7137.0,7.11,14.56,-0.6825,-0.561,0,0,0,0,0,0,0,0,0,1003.82,0,0,0,0,0,0,0,
29205,"Shelby County, Missouri",MO,52127.0,6011.0,12.0,18.01,-0.6563,-0.5898,0,0,0,0,0,0,0,0,0,500.863,0,0,0,0,0,0,0,
29207,"Stoddard County, Missouri",MO,54067.0,28547.0,34.68,16.38,-0.7388,-0.6932,0,0,0,0,0,0,0,0,0,823.142,0,0,0,0,0,0,0,
29209,"Stone County, Missouri",MO,61323.0,31697.0,68.34,22.99,-0.6138,-0.6206,0,0,0,0,0,0,0,0,0,463.814,0,0,0,0,0,0,0,
29211,"Sullivan County, Missouri",MO,55500.0,5903.0,9.11,14.69,-0.6606,-0.5467,0,0,0,0,0,0,0,0,0,647.982,0,0,0,0,0,0,0,
29213,"Taney County, Missouri",MO,58258.0,56382.0,89.17,25.38,-0.5933,-0.5929,0,0,0,0,0,0,0,0,0,632.263,0,0,0,0,0,0,0,
29215,"Texas County, Missouri",MO,48055.0,24956.0,21.2,15.75,-0.7172,-0.6536,0,0,0,0,0,0,0,0,0,1177.267,0,0,0,0,0,0,0,
29217,"Vernon County, Missouri",MO,54519.0,19713.0,23.85,18.03,-0.5949,-0.562,0,0,0,0,0,0,0,0,0,826.391,0,0,0,0,0,0,0,
29219,"Warren County, Missouri",MO,77989.0,36467.0,85.09,19.58,-0.4949,-0.4563,0,1,1,0,1,0,0,1,1,428.59,0,1,1,1,0,1,0,
29221,"Washington County, Missouri",MO,51886.0,23483.0,30.9,12.39,-0.6524,-0.5519,0,0,0,0,0,0,0,0,0,759.866,0,0,0,0,0,0,0,
29223,"Wayne County, Missouri",MO,43393.0,10942.0,14.41,10.96,-0.7264,-0.6438,0,0,0,0,0,0,0,0,0,759.186,0,0,0,0,0,0,0,
29225,"Webster County, Missouri",MO,69731.0,39868.0,67.28,18.64,-0.6225,-0.5786,0,1,1,0,0,0,0,0,0,592.563,0,1,1,1,0,1,0,
29227,"Worth County, Missouri",MO,46167.0,1956.0,7.34,17.6,-0.6462,-0.586,0,0,0,0,0,0,0,0,0,266.629,0,0,0,0,0,0,0,
29229,"Wright County, Missouri",MO,47304.0,18722.0,27.46,14.26,-0.7566,-0.6848,0,0,0,0,0,0,0,0,0,681.774,0,0,0,0,0,0,0,
29510,"St. Louis city, Missouri",MO,55279.0,293109.0,4749.01,40.17,0.6471,0.6374,3,1,0,0,0,0,0,0,0,61.72,0,3,0,0,0,0,0,
30001,"Beaverhead County, Montana",MT,58072.0,9590.0,1.73,35.51,-0.4341,-0.4551,0,0,0,0,0,0,0,0,0,5542.687,1,0,0,0,0,0,0,
30003,"Big Horn County, Montana",MT,56680.0,12963.0,2.59,20.88,-0.017,0.055,0,0,0,0,0,0,0,0,0,4997.815,1,0,0,0,0,0,0,
30005,"Blaine County, Montana",MT,65050.0,6997.0,1.66,25.84,-0.059,-0.0275,0,0,0,0,0,0,0,0,0,4227.517,1,0,0,0,0,0,0,
30007,"Broadwater County, Montana",MT,63636.0,7310.0,6.13,26.35,-0.5998,-0.5693,0,0,0,0,0,0,0,0,0,1192.359,1,0,0,0,0,0,0,
30009,"Carbon County, Montana",MT,71017.0,10877.0,5.31,30.28,-0.3242,-0.3216,0,0,0,0,0,0,0,0,0,2047.781,1,0,0,0,0,0,0,
30011,"Carter County, Montana",MT,52171.0,1361.0,0.41,20.29,-0.8021,-0.7812,0,0,0,0,0,0,0,0,0,3340.477,1,0,0,0,0,0,0,
30013,"Cascade County, Montana",MT,66203.0,84601.0,31.35,28.74,-0.2235,-0.2157,0,0,1,0,0,0,0,0,0,2698.206,1,0,0,0,0,0,0,
30015,"Chouteau County, Montana",MT,56927.0,5888.0,1.48,22.63,-0.3221,-0.3683,0,0,0,0,0,0,0,0,0,3972.52,1,0,0,0,0,0,0,
30017,"Custer County, Montana",MT,63585.0,11938.0,3.16,29.8,-0.487,-0.4793,1,1,0,0,0,0,0,0,0,3783.309,1,1,0,0,0,0,0,
30019,"Daniels County, Montana",MT,58000.0,1524.0,1.07,27.53,-0.6562,-0.5903,0,0,0,0,0,0,0,0,0,1426.27,1,0,0,0,0,0,0,
30021,"Dawson County, Montana",MT,70953.0,8874.0,3.74,25.53,-0.5893,-0.5846,0,0,0,0,0,0,0,0,0,2371.926,1,0,0,0,0,0,0,
30023,"Deer Lodge County, Montana",MT,49533.0,9512.0,12.91,22.28,0.0097,0.0688,0,0,0,0,0,0,0,0,0,736.683,1,0,0,0,0,0,0,
30025,"Fallon County, Montana",MT,72284.0,2817.0,1.74,16.52,-0.7565,-0.7612,0,0,0,0,0,0,0,0,0,1620.595,1,0,0,0,0,0,0,
30027,"Fergus County, Montana",MT,59731.0,11581.0,2.67,23.77,-0.513,-0.5256,0,0,0,0,0,0,0,0,0,4339.329,1,0,0,0,0,0,0,
30029,"Flathead County, Montana",MT,71327.0,108445.0,21.32,36.03,-0.3378,-0.3651,0,0,0,0,0,0,0,0,0,5087.223,1,0,0,0,0,0,0,
30031,"Gallatin County, Montana",MT,87454.0,122194.0,46.9,53.14,0.0321,0.0099,0,0,0,0,0,0,0,0,0,2605.353,1,0,0,0,0,0,0,
30033,"Garfield County, Montana",MT,61750.0,938.0,0.2,21.32,-0.8962,-0.8657,0,0,0,0,0,0,0,0,0,4676.56,1,0,0,0,0,0,0,
30035,"Glacier County, Montana",MT,45129.0,13713.0,4.58,18.06,0.1957,0.2974,0,0,0,0,0,0,0,0,0,2995.151,1,0,0,0,0,0,0,
30037,"Golden Valley County, Montana",MT,57353.0,840.0,0.72,18.96,-0.7243,-0.6282,0,0,0,0,0,0,0,0,0,1174.423,1,0,0,0,0,0,0,
30039,"Granite County, Montana",MT,54646.0,3419.0,1.98,31.23,-0.4403,-0.4064,1,1,0,0,0,0,0,0,0,1727.162,1,1,0,0,0,0,0,
30041,"Hill County, Montana",MT,55313.0,16260.0,5.61,25.58,-0.1818,-0.1727,0,0,0,0,0,0,0,0,0,2899.396,1,0,0,0,0,0,0,
30043,"Jefferson County, Montana",MT,76576.0,12501.0,7.54,32.68,-0.3652,-0.325,0,0,0,0,0,0,0,0,0,1656.997,1,0,0,0,0,0,0,
30045,"Judith Basin County, Montana",MT,55417.0,2053.0,1.1,28.26,-0.5809,-0.5341,0,0,1,0,0,0,1,0,0,1869.687,1,0,0,0,0,0,0,
30047,"Lake County, Montana",MT,61965.0,32073.0,21.52,30.52,-0.1993,-0.2132,0,0,0,0,0,0,0,0,0,1490.467,1,0,0,0,0,0,0,
30049,"Lewis and Clark County, Montana",MT,74543.0,72580.0,20.99,42.81,-0.057,-0.0693,0,0,0,0,0,0,0,0,0,3458.381,1,0,0,0,0,0,0,
30051,"Liberty County, Montana",MT,53264.0,1968.0,1.38,27.35,-0.5445,-0.5163,0,0,0,0,0,0,0,0,0,1429.988,1,0,0,0,0,0,0,
30053,"Lincoln County, Montana",MT,47018.0,20656.0,5.72,18.05,-0.5339,-0.5059,0,0,0,0,0,0,0,0,0,3612.559,1,0,0,0,0,0,0,
30055,"McCone County, Montana",MT,71842.0,1818.0,0.69,21.37,-0.7412,-0.6667,0,0,0,0,0,0,0,0,0,2642.225,1,0,0,0,0,0,0,
30057,"Madison County, Montana",MT,67420.0,8975.0,2.5,34.33,-0.4529,-0.4471,0,0,0,0,0,0,0,0,0,3588.156,1,0,0,0,0,0,0,
30059,"Meagher County, Montana",MT,56215.0,1979.0,0.83,28.54,-0.5392,-0.5536,0,0,0,0,0,0,0,0,0,2391.868,1,0,0,0,0,0,0,
30061,"Mineral County, Montana",MT,61117.0,4796.0,3.93,26.58,-0.4801,-0.4088,0,0,0,0,0,0,0,0,0,1219.619,1,0,0,0,0,0,0,
30063,"Missoula County, Montana",MT,71246.0,119639.0,46.14,45.89,0.2143,0.1579,0,0,2,1,0,0,0,1,1,2593.009,1,0,0,0,0,0,0,
30065,"Musselshell County, Montana",MT,59010.0,5068.0,2.71,21.93,-0.7151,-0.678,0,0,0,0,0,0,0,0,0,1868.958,1,0,0,0,0,0,0,
30067,"Park County, Montana",MT,66607.0,17484.0,6.24,38.09,-0.0772,-0.1492,0,0,0,0,0,0,0,0,0,2802.479,1,0,0,0,0,0,0,
30069,"Petroleum County, Montana",MT,59318.0,401.0,0.24,27.13,-0.7623,-0.7712,0,0,0,0,0,0,0,0,0,1655.625,1,0,0,0,0,0,0,
30071,"Phillips County, Montana",MT,58156.0,4224.0,0.82,20.61,-0.6249,-0.6521,0,0,0,0,0,0,0,0,0,5140.422,1,0,0,0,0,0,0,
30073,"Pondera County, Montana",MT,53500.0,6012.0,3.7,19.51,-0.4173,-0.3897,0,0,0,0,0,0,0,0,0,1624.567,1,0,0,0,0,0,0,
30075,"Powder River County, Montana",MT,68009.0,1762.0,0.53,25.22,-0.7523,-0.7192,0,0,0,0,0,0,0,0,0,3298.196,1,0,0,0,0,0,0,
30077,"Powell County, Montana",MT,63432.0,7029.0,3.02,19.03,-0.535,-0.5303,0,0,0,0,0,0,0,0,0,2326.042,1,0,0,0,0,0,0,
30079,"Prairie County, Montana",MT,45192.0,1251.0,0.72,20.04,-0.6163,-0.6633,0,0,0,0,0,0,0,0,0,1736.603,1,0,0,0,0,0,0,
30081,"Ravalli County, Montana",MT,71323.0,45807.0,19.16,29.78,-0.4057,-0.3856,0,0,0,0,0,0,0,0,0,2390.967,1,0,0,0,0,0,0,
30083,"Richland County, Montana",MT,69578.0,11329.0,5.43,19.41,-0.6798,-0.6683,0,0,0,0,0,0,0,0,0,2084.556,1,0,0,0,0,0,0,
30085,"Roosevelt County, Montana",MT,53125.0,10665.0,4.53,19.86,-0.0958,-0.0625,0,0,0,0,0,0,0,0,0,2354.602,1,0,0,0,0,0,0,
30087,"Rosebud County, Montana",MT,56430.0,8236.0,1.64,18.88,-0.3712,-0.37,0,0,0,0,0,0,0,0,0,5008.135,1,0,0,0,0,0,0,
30089,"Sanders County, Montana",MT,54035.0,12936.0,4.69,21.56,-0.5509,-0.5207,0,0,0,0,0,0,0,0,0,2760.4,1,0,0,0,0,0,0,
30091,"Sheridan County, Montana",MT,63654.0,3677.0,2.19,24.65,-0.4247,-0.417,0,0,0,0,0,0,0,0,0,1676.941,1,0,0,0,0,0,0,
30093,"Silver Bow County, Montana",MT,57504.0,35589.0,49.57,27.71,0.07,0.1422,0,0,2,0,0,0,1,0,0,717.99,1,0,0,0,0,0,0,
30095,"Stillwater County, Montana",MT,81503.0,9052.0,5.04,29.77,-0.6168,-0.566,0,0,1,0,0,0,0,0,0,1796.746,1,0,0,0,0,0,0,
30097,"Sweet Grass County, Montana",MT,69426.0,3713.0,2.0,23.07,-0.5309,-0.5691,0,0,0,0,0,0,0,0,0,1855.536,1,0,0,0,0,0,0,
30099,"Teton County, Montana",MT,67766.0,6291.0,2.77,25.88,-0.4501,-0.4292,0,0,0,0,0,0,0,0,0,2271.616,1,0,0,0,0,0,0,
30101,"Toole County, Montana",MT,53693.0,5028.0,2.63,21.52,-0.565,-0.5431,0,0,0,0,0,0,0,0,0,1914.864,1,0,0,0,0,0,0,
30103,"Treasure County, Montana",MT,73036.0,761.0,0.78,32.78,-0.7014,-0.6599,0,0,0,0,0,0,0,0,0,977.801,1,0,0,0,0,0,0,
30105,"Valley County, Montana",MT,64515.0,7540.0,1.53,21.52,-0.5109,-0.4692,0,0,0,0,0,0,0,0,0,4926.115,1,0,0,0,0,0,0,
30107,"Wheatland County, Montana",MT,47054.0,2049.0,1.44,17.79,-0.5838,-0.5569,0,0,0,0,0,0,0,0,0,1422.481,1,0,0,0,0,0,0,
30109,"Wibaux County, Montana",MT,64792.0,1148.0,1.29,25.83,-0.7179,-0.7598,0,0,0,0,0,0,0,0,0,889.571,1,0,0,0,0,0,0,
30111,"Yellowstone County, Montana",MT,74400.0,167340.0,63.55,33.92,-0.2711,-0.2715,0,0,2,0,0,0,0,0,0,2633.256,1,0,0,0,0,0,0,
31001,"Adams County, Nebraska",NE,65680.0,31034.0,55.1,28.82,-0.4161,-0.4504,0,0,0,0,0,0,0,0,0,563.259,1,0,0,0,0,0,0,
31003,"Antelope County, Nebraska",NE,63750.0,6302.0,7.35,19.92,-0.7647,-0.7255,0,0,0,0,0,0,0,0,0,857.157,1,0,0,0,0,0,0,
31005,"Arthur County, Nebraska",NE,67500.0,540.0,0.76,32.74,-0.8759,-0.8403,0,0,0,0,0,0,0,0,0,715.152,1,0,0,0,0,0,0,
31007,"Banner County, Nebraska",NE,71250.0,657.0,0.88,32.63,-0.8135,-0.8641,0,0,0,0,0,0,0,0,0,746.039,1,0,0,0,0,0,0,
31009,"Blaine County, Nebraska",NE,61250.0,385.0,0.54,25.58,-0.732,-0.7764,0,0,0,0,0,0,0,0,0,710.702,1,0,0,0,0,0,0,
31011,"Boone County, Nebraska",NE,71367.0,5366.0,7.82,18.88,-0.6608,-0.6575,0,0,0,0,0,0,0,0,0,686.53,1,0,0,0,0,0,0,
31013,"Box Butte County, Nebraska",NE,68778.0,10754.0,10.0,20.08,-0.5646,-0.5455,0,0,0,0,0,0,0,0,0,1075.161,1,0,0,0,0,0,0,
31015,"Boyd County, Nebraska",NE,58984.0,1704.0,3.16,19.57,-0.7498,-0.7443,0,0,0,0,0,0,0,0,0,539.368,1,0,0,0,0,0,0,
31017,"Brown County, Nebraska",NE,51538.0,2739.0,2.24,21.2,-0.7473,-0.7771,0,0,0,0,0,0,0,0,0,1221.404,1,0,0,0,0,0,0,
31019,"Buffalo County, Nebraska",NE,74570.0,50323.0,51.97,34.64,-0.4494,-0.4754,1,1,0,0,0,0,0,0,0,968.244,1,1,0,0,0,0,0,
31021,"Burt County, Nebraska",NE,57303.0,6730.0,13.69,25.73,-0.451,-0.4065,0,0,0,0,0,0,0,0,0,491.587,1,0,0,0,0,0,0,
31023,"Butler County, Nebraska",NE,82603.0,8413.0,14.39,25.23,-0.5965,-0.6076,0,0,0,0,0,0,0,0,0,584.789,1,0,0,0,0,0,0,
31025,"Cass County, Nebraska",NE,88255.0,26963.0,48.42,31.88,-0.372,-0.3908,0,0,1,1,0,0,0,0,0,556.899,1,0,0,0,0,0,0,
31027,"Cedar County, Nebraska",NE,73977.0,8344.0,11.27,24.99,-0.7001,-0.6791,0,0,0,0,0,0,0,0,0,740.189,1,0,0,0,0,0,0,
31029,"Chase County, Nebraska",NE,62782.0,3639.0,4.07,24.1,-0.7738,-0.7834,0,0,0,0,0,0,0,0,0,894.425,1,0,0,0,0,0,0,
31031,"Cherry County, Nebraska",NE,63750.0,5468.0,0.92,24.21,-0.7618,-0.7482,0,0,0,0,0,0,0,0,0,5960.099,1,0,0,0,0,0,0,
31033,"Cheyenne County, Nebraska",NE,57594.0,9478.0,7.92,22.09,-0.6413,-0.6365,0,0,0,0,0,0,0,0,0,1196.008,1,0,0,0,0,0,0,
31035,"Clay County, Nebraska",NE,75938.0,6084.0,10.63,22.86,-0.6344,-0.6401,0,0,0,0,0,0,0,0,0,572.289,1,0,0,0,0,0,0,
31037,"Colfax County, Nebraska",NE,79720.0,10541.0,25.62,14.09,-0.5094,-0.4142,0,0,0,0,0,0,0,0,0,411.46,1,0,0,0,0,0,0,
31039,"Cuming County, Nebraska",NE,70708.0,8976.0,15.73,24.82,-0.6004,-0.5975,0,0,0,0,0,0,0,0,0,570.49,1,0,0,0,0,0,0,
31041,"Custer County, Nebraska",NE,66310.0,10544.0,4.09,25.62,-0.7231,-0.7253,0,0,1,1,0,0,0,1,1,2575.458,1,0,0,0,0,0,0,
31043,"Dakota County, Nebraska",NE,71655.0,21331.0,80.71,15.12,-0.2982,-0.1548,0,0,0,0,0,0,0,0,0,264.276,1,0,0,0,0,0,0,
