opp_id,project_id,match_probability,match_weight,rule_status,manual_action,opp_incident,opp_date,opp_state,project_name,gamma_state,gamma_county,gamma_city,gamma_name_norm,gamma_company_tokens,gamma_name_tokens,gamma_lat_lon,gamma_name_in_summary
opp_c5341b5397de,prj_279,0.045871,-4.3785,unlinked,,Sullivan County,2025-11-20,TN,CleanSpark Mountain City Bitcoin Mine,1,0,0,0,0,0,1,0
opp_3d5a5cf860af,prj_82,0.045871,-4.3785,unlinked,,Pittsfield Township,2025-11-18,MI,Project Cherry Blossom,1,0,0,0,0,0,1,0
opp_db8fb840800a,prj_82,0.045871,-4.3785,unlinked,,Milan (Augusta Township),2025-10-01,MI,Project Cherry Blossom,1,0,0,0,0,0,1,0
opp_5793674a1ca2,prj_82,0.045871,-4.3785,unlinked,,Saline Township,2025-10-01,MI,Project Cherry Blossom,1,0,0,0,0,0,1,0
opp_da034c7fb04e,prj_293,0.045871,-4.3785,unlinked,,Conshohocken / Plymouth Township,2025-10-01,PA,Quakertown Data Center Park,1,0,0,0,0,0,1,0
opp_b657a2b9d374,prj_39,0.045871,-4.3785,unlinked,,Hobart,2025-10-01,IN,Project Maize,1,0,0,0,0,0,1,0
opp_11a797b685bb,prj_82,0.045871,-4.3785,unlinked,,Allen Park,2026-02-01,MI,Project Cherry Blossom,1,0,0,0,0,0,1,0
opp_2c2cb728f16e,prj_118,0.045871,-4.3785,unlinked,,"City of Summit (ban ordinance introduced), NJ",2026-06-16,NJ,Nutley Data Center,1,0,0,0,0,0,1,0
opp_6b836a2ea426,prj_109,0.045871,-4.3785,unlinked,,Villa Ridge (Franklin County),2026-01-15,MO,Oppidan Foristell Data Center Sites,1,0,0,0,0,0,1,0
opp_95e066996918,prj_82,0.045871,-4.3785,unlinked,,Saline Township,2026-01-12,MI,Project Cherry Blossom,1,0,0,0,0,0,1,0
opp_f419a77d93d0,prj_82,0.045871,-4.3785,unlinked,,City of Taylor,2026-01-01,MI,Project Cherry Blossom,1,0,0,0,0,0,1,0
opp_4c32a526a8fa,prj_250,0.045871,-4.3785,unlinked,,Luzerne County (county-wide),2026-02-02,PA,Project Green Mountain,1,0,0,0,0,0,1,0
opp_dcf38bd69fc7,prj_170,0.045871,-4.3785,unlinked,,Urbana,2026-06-17,OH,Piqua Data Center,1,0,0,0,0,0,1,0
opp_f05c5219c03a,prj_250,0.045871,-4.3785,unlinked,,Tobyhanna Township,2026-03-03,PA,Project Green Mountain,1,0,0,0,0,0,1,0
opp_e56a1f96e77b,prj_251,0.045871,-4.3785,unlinked,,South Londonderry Township,2026-05-14,PA,East Manchester Farmland to Data Center Initiative Interest,1,0,0,0,0,0,1,0
opp_fe71b0d4a03f,prj_251,0.045871,-4.3785,unlinked,,Middlesex Township,2026-05-07,PA,East Manchester Farmland to Data Center Initiative Interest,1,0,0,0,0,0,1,0
opp_7612f64a4a41,prj_293,0.045871,-4.3785,unlinked,,South Whitehall Township,2026-01-20,PA,Quakertown Data Center Park,1,0,0,0,0,0,1,0
opp_33b8dbbe1bac,prj_166,0.045871,-4.3785,unlinked,,Blanchester,2026-02-12,OH,Project Mila / Trenton Industrial Park Data Center,1,0,0,0,0,0,1,0
opp_78f2befc3676,prj_246,0.045871,-4.3785,unlinked,,Archbald,2025-11-01,PA,Tobyhanna Township / Blakeslee Data Center,1,0,0,0,0,0,1,0
opp_087b3a1f9a91,prj_246,0.045871,-4.3785,unlinked,,Lackawanna County,2025-10-01,PA,Tobyhanna Township / Blakeslee Data Center,1,0,0,0,0,0,1,0
opp_ecc1018aac01,prj_166,0.045871,-4.3785,unlinked,,Preble County,2025-10-01,OH,Project Mila / Trenton Industrial Park Data Center,1,0,0,0,0,0,1,0
opp_83d204607b21,prj_246,0.045871,-4.3785,unlinked,,Blakely,2025-09-12,PA,Tobyhanna Township / Blakeslee Data Center,1,0,0,0,0,0,1,0
opp_33d3512e3bb1,prj_169,0.045871,-4.3785,unlinked,,Washington Township,2025-12-08,OH,Ashville Data Center,1,0,0,0,0,0,1,0
opp_826ee04a3d40,prj_169,0.045871,-4.3785,unlinked,,Columbus,2026-03-12,OH,Ashville Data Center,1,0,0,0,0,0,1,0
opp_3d6145630316,prj_169,0.045871,-4.3785,unlinked,,Ohio (tax exemption veto override effort),2026-03-01,OH,Ashville Data Center,1,0,0,0,0,0,1,0
opp_b6fe898298f5,prj_293,0.045871,-4.3785,unlinked,,Limerick Township (Linfield),2026-01-01,PA,Quakertown Data Center Park,1,0,0,0,0,0,1,0
opp_640418330b67,prj_169,0.045871,-4.3785,unlinked,,Hilliard,2026-02-24,OH,Ashville Data Center,1,0,0,0,0,0,1,0
opp_23023943734f,prj_169,0.045871,-4.3785,unlinked,,Ohio (statewide),2026-02-17,OH,Ashville Data Center,1,0,0,0,0,0,1,0
opp_421797d2b31d,prj_57,0.045871,-4.3785,unlinked,,Louisville,2025-09-11,KY,Project Lincoln,1,0,0,0,0,0,1,0
opp_9ea75486a88e,prj_90,0.045871,-4.3785,unlinked,,Brandon,2025-09-01,MS,Ridgeland Amazon Data Center,1,0,0,0,0,0,1,0
opp_e8b0f17bc6c2,prj_82,0.045871,-4.3785,unlinked,,Augusta Charter Township,2025-08-01,MI,Project Cherry Blossom,1,0,0,0,0,0,1,0
opp_448c558fcee6,prj_109,0.045871,-4.3785,unlinked,,St. Charles (Permanent Ban),2026-05-19,MO,Oppidan Foristell Data Center Sites,1,0,0,0,0,0,1,0
opp_0c2b8287973b,prj_249,0.045871,-4.3785,unlinked,,City of Scranton,2026-03-17,PA,Dorrance Township Data Center Zoning Ordinance Challenge,1,0,0,0,0,0,1,0
opp_634fa6fff5c1,prj_249,0.045871,-4.3785,unlinked,,Nesquehoning Borough,2026-01-01,PA,Dorrance Township Data Center Zoning Ordinance Challenge,1,0,0,0,0,0,1,0
opp_3e4046d6da58,prj_169,0.045871,-4.3785,unlinked,,St. Albans Township,2026-03-10,OH,Ashville Data Center,1,0,0,0,0,0,1,0
opp_4f7ecaba5fff,prj_169,0.045871,-4.3785,unlinked,,Ohio (HB 646 study commission),2026-06-11,OH,Ashville Data Center,1,0,0,0,0,0,1,0
opp_0453f3eb092f,prj_117,0.045871,-4.3785,unlinked,,Kenilworth (CoreWeave $250M tax break),2025-11-01,NJ,Princeton Nurseries Data Center,1,0,0,0,0,0,1,0
opp_f95e5a35d5bb,prj_117,0.045871,-4.3785,unlinked,,New Jersey (S731/A796 Large Load Tariff),2026-02-12,NJ,Princeton Nurseries Data Center,1,0,0,0,0,0,1,0
opp_11aa7ff7a27e,prj_117,0.045871,-4.3785,unlinked,,New Jersey (S3379),2026-02-12,NJ,Princeton Nurseries Data Center,1,0,0,0,0,0,1,0
opp_99cd9e1c93f2,prj_57,0.045871,-4.3785,unlinked,,Louisville (Shively),2026-03-05,KY,Project Lincoln,1,0,0,0,0,0,1,0
opp_8a016c3cad14,prj_251,0.045871,-4.3785,unlinked,,Pennsylvania (HB 2150),2026-03-09,PA,East Manchester Farmland to Data Center Initiative Interest,1,0,0,0,0,0,1,0
opp_a16c9fb77bf3,prj_251,0.045871,-4.3785,unlinked,,Lancaster City,2025-10-06,PA,East Manchester Farmland to Data Center Initiative Interest,1,0,0,0,0,0,1,0
opp_dcf38bd69fc7,prj_171,0.045871,-4.3785,unlinked,,Urbana,2026-06-17,OH,Project Galaxy,1,0,0,0,0,0,1,0
opp_8f0bd4f97dcc,prj_251,0.045871,-4.3785,unlinked,,Middlesex Township,2026-03-01,PA,East Manchester Farmland to Data Center Initiative Interest,1,0,0,0,0,0,1,0
opp_6719b620e318,prj_251,0.045871,-4.3785,unlinked,,South Annville Township,2026-05-13,PA,East Manchester Farmland to Data Center Initiative Interest,1,0,0,0,0,0,1,0
opp_dd0ba1819d24,prj_171,0.045871,-4.3785,unlinked,,Champaign County,2026-03-03,OH,Project Galaxy,1,0,0,0,0,0,1,0
opp_26b11813f17d,prj_134,0.045871,-4.3785,unlinked,,Surry County,2026-07-21,NC,Rural Hall Data Center,1,0,0,0,0,0,1,0
opp_24719245d2dc,prj_157,0.045871,-4.3785,unlinked,,Watauga County,2026-03-24,NC,Lenoir Campus (Existing + Project Cardinal 2024),1,0,0,0,0,0,1,0
opp_ca3b8425c49f,prj_157,0.045871,-4.3785,unlinked,,Town of Boone,2026-03-23,NC,Lenoir Campus (Existing + Project Cardinal 2024),1,0,0,0,0,0,1,0
opp_2f62a1b1146b,prj_109,0.045871,-4.3785,unlinked,,Franklin County (county-wide regulations),2026-03-17,MO,Oppidan Foristell Data Center Sites,1,0,0,0,0,0,1,0
opp_dec1643364eb,prj_195,0.045871,-4.3785,unlinked,,Brown County (statewide constitutional petition),2026-03-01,OH,Killen Revitilization Project,1,0,0,0,0,0,1,0
opp_3520d562ea2c,prj_82,0.045871,-4.3785,unlinked,,Gibraltar,2026-03-09,MI,Project Cherry Blossom,1,0,0,0,0,0,1,0
opp_d7b014beb2ea,prj_251,0.045871,-4.3785,unlinked,,Watts Township,2026-04-01,PA,East Manchester Farmland to Data Center Initiative Interest,1,0,0,0,0,0,1,0
opp_b844c002abf1,prj_251,0.045871,-4.3785,unlinked,,Pennsylvania (statewide moratorium proposal),2026-02-17,PA,East Manchester Farmland to Data Center Initiative Interest,1,0,0,0,0,0,1,0
opp_66b1eea39520,prj_171,0.045871,-4.3785,unlinked,,Vandalia,2026-04-22,OH,Project Galaxy,1,0,0,0,0,0,1,0
opp_943a18ad857b,prj_171,0.045871,-4.3785,unlinked,,Shawnee Township (Allen County),2026-04-13,OH,Project Galaxy,1,0,0,0,0,0,1,0
opp_66c659e5fd34,prj_82,0.045871,-4.3785,unlinked,,York Township,2026-02-12,MI,Project Cherry Blossom,1,0,0,0,0,0,1,0
opp_1d385dba0608,prj_170,0.045871,-4.3785,unlinked,,City of Springfield (Clark County),2026-06-16,OH,Piqua Data Center,1,0,0,0,0,0,1,0
opp_35e2c27983b4,prj_250,0.045871,-4.3785,unlinked,,Exeter Borough,2026-05-06,PA,Project Green Mountain,1,0,0,0,0,0,1,0
opp_bff92a683843,prj_170,0.045871,-4.3785,unlinked,,"Village of Yellow Springs, OH",2026-05-18,OH,Piqua Data Center,1,0,0,0,0,0,1,0
opp_66b1eea39520,prj_170,0.045871,-4.3785,unlinked,,Vandalia,2026-04-22,OH,Piqua Data Center,1,0,0,0,0,0,1,0
opp_9babcf2707e9,prj_170,0.045871,-4.3785,unlinked,,Dayton,2026-04-14,OH,Piqua Data Center,1,0,0,0,0,0,1,0
opp_0dd5fa8d7b11,prj_109,0.045871,-4.3785,unlinked,,Villa Ridge,2026-01-20,MO,Oppidan Foristell Data Center Sites,1,0,0,0,0,0,1,0
opp_1c6aac2d94a9,prj_250,0.045871,-4.3785,unlinked,,Jenkins Township,2026-03-31,PA,Project Green Mountain,1,0,0,0,0,0,1,0
opp_9ef3a8c81c50,prj_82,0.045871,-4.3785,unlinked,,City of Ypsilanti,2026-03-03,MI,Project Cherry Blossom,1,0,0,0,0,0,1,0
opp_fcea9e266046,prj_293,0.045871,-4.3785,unlinked,,East Whiteland Township (Curative Amendment),2026-02-26,PA,Quakertown Data Center Park,1,0,0,0,0,0,1,0
opp_5be96f62ca1f,prj_293,0.045871,-4.3785,unlinked,,Upper Macungie Township,2026-02-26,PA,Quakertown Data Center Park,1,0,0,0,0,0,1,0
opp_8674462ce4e8,prj_109,0.045871,-4.3785,unlinked,,Pacific,2026-02-25,MO,Oppidan Foristell Data Center Sites,1,0,0,0,0,0,1,0
opp_8ea61ba234be,prj_293,0.045871,-4.3785,unlinked,,North Coventry Township,2026-02-23,PA,Quakertown Data Center Park,1,0,0,0,0,0,1,0
opp_3a7e650bca36,prj_109,0.045871,-4.3785,unlinked,,Montgomery County,2026-02-16,MO,Oppidan Foristell Data Center Sites,1,0,0,0,0,0,1,0
opp_a47b9dd1d9d5,prj_195,0.045871,-4.3785,unlinked,,Scioto County (Open Meetings lawsuit),2026-02-15,OH,Killen Revitilization Project,1,0,0,0,0,0,1,0
opp_8158a1419e07,prj_39,0.045871,-4.3785,unlinked,,Lake County,2026-02-18,IN,Project Maize,1,0,0,0,0,0,1,0
opp_2ca9aba02e7f,prj_170,0.045871,-4.3785,unlinked,,Botkins,2026-04-14,OH,Piqua Data Center,1,0,0,0,0,0,1,0
opp_681e92a6ba82,prj_83,0.045871,-4.3785,unlinked,,Washtenaw County Circuit Court (Related Digital v. Saline Township),2025-09-12,MI,Project Ironwood,1,0,0,0,0,0,1,0
opp_577c1410331e,prj_82,0.045871,-4.3785,unlinked,,Ypsilanti Township,2025-06-01,MI,Project Cherry Blossom,1,0,0,0,0,0,1,0
opp_9a000c269dd0,prj_39,0.045871,-4.3785,unlinked,,Town of Burns Harbor,2025-05-05,IN,Project Maize,1,0,0,0,0,0,1,0
opp_dec2b8e1481c,prj_294,0.045871,-4.3785,unlinked,,South Whitehall Township,2026-05-12,PA,Cumru Titus Data Center,1,0,0,0,0,0,1,0
opp_72e5b51624fe,prj_294,0.045871,-4.3785,unlinked,,Towamencin Township,2026-05-06,PA,Cumru Titus Data Center,1,0,0,0,0,0,1,0
opp_062ff8f63413,prj_118,0.045871,-4.3785,unlinked,,Roselle Park,2026-05-21,NJ,Nutley Data Center,1,0,0,0,0,0,1,0
opp_ce83e374fc4f,prj_40,0.045871,-4.3785,unlinked,,LaPorte,2026-05-18,IN,Hobart Tech Park,1,0,0,0,0,0,1,0
opp_387615c605b8,prj_196,0.045871,-4.3785,unlinked,,Jackson Township,2026-05-12,OH,Marysville South Data Center,1,0,0,0,0,0,1,0
opp_24a68fe9d847,prj_246,0.045871,-4.3785,unlinked,,Dickson City,2026-02-13,PA,Tobyhanna Township / Blakeslee Data Center,1,0,0,0,0,0,1,0
opp_ef1bcb201a1e,prj_66,0.045871,-4.3785,unlinked,,"Harford County Executive Bob Cassilly (proposed legislation to permanently ban data centers countywide; public hearing May 18, vote June 1), MD",2026-05-07,MD,Woodlawn Data Center,1,0,0,0,0,0,1,0
opp_dd33968e7b3e,prj_118,0.045871,-4.3785,unlinked,,"Kenilworth Borough (Union County — community rally against $1.8B CoreWeave data center on former NEST campus), NJ",2026-05-07,NJ,Nutley Data Center,1,0,0,0,0,0,1,0
opp_4c32a526a8fa,prj_219,0.045871,-4.3785,unlinked,,Luzerne County (county-wide),2026-02-02,PA,Panther Creek (Nesquehoning) HPC/AI Conversion,1,0,0,0,0,0,1,0
opp_d219396541c4,prj_219,0.045871,-4.3785,unlinked,,Clifton Township,2025-08-22,PA,Panther Creek (Nesquehoning) HPC/AI Conversion,1,0,0,0,0,0,1,0
opp_945600d23a7d,prj_219,0.045871,-4.3785,unlinked,,Dorrance Township,2025-08-11,PA,Panther Creek (Nesquehoning) HPC/AI Conversion,1,0,0,0,0,0,1,0
opp_615a7d08e835,prj_219,0.045871,-4.3785,unlinked,,New Castle Township (Frackville area),2025-09-10,PA,Panther Creek (Nesquehoning) HPC/AI Conversion,1,0,0,0,0,0,1,0
opp_77983677a720,prj_219,0.045871,-4.3785,unlinked,,Hollenback Township,2026-03-02,PA,Panther Creek (Nesquehoning) HPC/AI Conversion,1,0,0,0,0,0,1,0
opp_5be96f62ca1f,prj_219,0.045871,-4.3785,unlinked,,Upper Macungie Township,2026-02-26,PA,Panther Creek (Nesquehoning) HPC/AI Conversion,1,0,0,0,0,0,1,0
opp_2bddfd31ad94,prj_280,0.045871,-4.3785,unlinked,,"Cedar Hill (Robertson County — mayor proposing 2-year data center + crypto moratorium), TN",2026-06-01,TN,Gallatin Data Center Expansion,1,0,0,0,0,0,1,0
opp_fa2cfb1ca9ac,prj_118,0.045871,-4.3785,unlinked,,"Old Bridge Township (drafting permanent data center ban), NJ",2026-06-12,NJ,Nutley Data Center,1,0,0,0,0,0,1,0
opp_77322533276a,prj_66,0.045871,-4.3785,unlinked,,"Montgomery County (Executive Elrich 6-month data center moratorium EO), MD",2026-06-13,MD,Woodlawn Data Center,1,0,0,0,0,0,1,0
opp_7913ba3cb221,prj_118,0.045871,-4.3785,unlinked,,"Warren Township, Somerset County (data center ban, first reading), NJ",2026-06-18,NJ,Nutley Data Center,1,0,0,0,0,0,1,0
opp_36b3f6b58feb,prj_196,0.045871,-4.3785,unlinked,,"Grove City (6-month data center moratorium), OH",2026-06-01,OH,Marysville South Data Center,1,0,0,0,0,0,1,0
opp_b0426dd41d94,prj_294,0.045871,-4.3785,unlinked,,"City of Allentown (Bill 20 data center zoning tabled after marathon hearing), PA",2026-06-03,PA,Cumru Titus Data Center,1,0,0,0,0,0,1,0
opp_9f706f5b61eb,prj_84,0.045871,-4.3785,unlinked,,Saline Township Board (rezoning denial),2025-09-10,MI,Project Flex,1,0,0,0,0,0,1,0
opp_4ece49c58a1e,prj_118,0.045871,-4.3785,unlinked,,"Cranford Township (ban amendment to be introduced), NJ",2026-06-09,NJ,Nutley Data Center,1,0,0,0,0,0,1,0
opp_3bd302ddf947,prj_39,0.045871,-4.3785,unlinked,,Town of Chesterton,2024-06-01,IN,Project Maize,1,0,0,0,0,0,1,0
opp_a6804867fd59,prj_83,0.045871,-4.3785,unlinked,,Washtenaw County Circuit Court (Haushalter intervention motion),2025-12-13,MI,Project Ironwood,1,0,0,0,0,0,1,0
opp_15333f0ab374,prj_280,0.045871,-4.3785,unlinked,,Nashville/Davidson County,2026-07-21,TN,Gallatin Data Center Expansion,1,0,0,0,0,0,1,0
opp_c7bef103b644,prj_110,0.045871,-4.3785,unlinked,,St. Charles County,2026-07-14,MO,Meramec Valley Technology Park,1,0,0,0,0,0,1,0
opp_0235d4dd4a85,prj_280,0.045871,-4.3785,unlinked,,Fisk University (self-developed data center/tech center opposition),2026-06-30,TN,Gallatin Data Center Expansion,1,0,0,0,0,0,1,0
opp_9e90ce39a97b,prj_196,0.045871,-4.3785,unlinked,,Dublin City Council (West Innovation District rezoning),2026-07-01,OH,Marysville South Data Center,1,0,0,0,0,0,1,0
opp_e122f5d6a84e,prj_58,0.045871,-4.3785,unlinked,,Bowling Green,2026-06-16,KY,Franklin–Simpson Data Storage and Service Center,1,0,0,0,0,0,1,0
opp_a7d39af0596b,prj_118,0.045871,-4.3785,unlinked,,Bernards Township,2026-06-18,NJ,Nutley Data Center,1,0,0,0,0,0,1,0
opp_978f916fcce4,prj_83,0.045871,-4.3785,unlinked,,"Saline Township (Washtenaw County) — OpenAI Stargate 'The Barn' construction-despite-rejection, MI",2026-05-06,MI,Project Ironwood,1,0,0,0,0,0,1,0
opp_34ddae3f10fc,prj_294,0.045871,-4.3785,unlinked,,Bethel Township,2026-04-21,PA,Cumru Titus Data Center,1,0,0,0,0,0,1,0
opp_079ba18862cf,prj_83,0.045871,-4.3785,unlinked,,Washtenaw County Circuit Court (Haushalter intervention denied),2026-02-20,MI,Project Ironwood,1,0,0,0,0,0,1,0
opp_63251ae21b23,prj_196,0.045871,-4.3785,unlinked,,New Albany (Licking County),2026-07-16,OH,Marysville South Data Center,1,0,0,0,0,0,1,0
opp_226c26d5fb53,prj_248,0.045871,-4.3785,unlinked,,Hanover Township,2026-03-31,PA,Fezzik Aliquippa Data Center,1,0,0,0,0,0,1,0
opp_dcf38bd69fc7,prj_168,0.045871,-4.3785,unlinked,,Urbana,2026-06-17,OH,5C Springfield Data Center,1,0,0,0,0,0,1,0
opp_640418330b67,prj_168,0.045871,-4.3785,unlinked,,Hilliard,2026-02-24,OH,5C Springfield Data Center,1,0,0,0,0,0,1,0
opp_dd0ba1819d24,prj_168,0.045871,-4.3785,unlinked,,Champaign County,2026-03-03,OH,5C Springfield Data Center,1,0,0,0,0,0,1,0
opp_63251ae21b23,prj_169,0.045871,-4.3785,unlinked,,New Albany (Licking County),2026-07-16,OH,Ashville Data Center,1,0,0,0,0,0,1,0
opp_9e90ce39a97b,prj_169,0.045871,-4.3785,unlinked,,Dublin City Council (West Innovation District rezoning),2026-07-01,OH,Ashville Data Center,1,0,0,0,0,0,1,0
opp_615a7d08e835,prj_247,0.045871,-4.3785,unlinked,,New Castle Township (Frackville area),2025-09-10,PA,Talen Energy Rezone Request for Possible Data Center in Montour County,1,0,0,0,0,0,1,0
opp_f2ef8fd36e97,prj_167,0.045871,-4.3785,unlinked,,Cincinnati,2026-02-06,OH,Hamilton Data Center,1,0,0,0,0,0,1,0
opp_7612f64a4a41,prj_219,0.045871,-4.3785,unlinked,,South Whitehall Township,2026-01-20,PA,Panther Creek (Nesquehoning) HPC/AI Conversion,1,0,0,0,0,0,1,0
opp_ecc1018aac01,prj_167,0.045871,-4.3785,unlinked,,Preble County,2025-10-01,OH,Hamilton Data Center,1,0,0,0,0,0,1,0
opp_2dc8ce944836,prj_248,0.045871,-4.3785,unlinked,,North Beaver & Mahoning Townships (Lawrence County),2026-07-16,PA,Fezzik Aliquippa Data Center,1,0,0,0,0,0,1,0
opp_3b973db4b898,prj_248,0.045871,-4.3785,unlinked,,Allegheny County (residents ask county to regulate data centers directly),2026-06-24,PA,Fezzik Aliquippa Data Center,1,0,0,0,0,0,1,0
opp_66b1eea39520,prj_168,0.045871,-4.3785,unlinked,,Vandalia,2026-04-22,OH,5C Springfield Data Center,1,0,0,0,0,0,1,0
opp_67d8e0aabb14,prj_247,0.045871,-4.3785,unlinked,,Mount Carmel Township,2026-05-14,PA,Talen Energy Rezone Request for Possible Data Center in Montour County,1,0,0,0,0,0,1,0
opp_32fd8e7889f0,prj_167,0.045871,-4.3785,unlinked,,Washington Township (Montgomery County),2026-04-21,OH,Hamilton Data Center,1,0,0,0,0,0,1,0
opp_f1be2c5b7a48,prj_247,0.045871,-4.3785,unlinked,,Sugarloaf Township / Hazle Twp / Black Creek Twp / Nescopeck Twp,2026-02-24,PA,Talen Energy Rezone Request for Possible Data Center in Montour County,1,0,0,0,0,0,1,0
opp_65d971d4be2c,prj_247,0.045871,-4.3785,unlinked,,Salem Township,2026-03-17,PA,Talen Energy Rezone Request for Possible Data Center in Montour County,1,0,0,0,0,0,1,0
opp_33b8dbbe1bac,prj_167,0.045871,-4.3785,unlinked,,Blanchester,2026-02-12,OH,Hamilton Data Center,1,0,0,0,0,0,1,0
opp_e56a1f96e77b,prj_220,0.045871,-4.3785,unlinked,,South Londonderry Township,2026-05-14,PA,Fairview Crossroads Data Center,1,0,0,0,0,0,1,0
opp_a6804867fd59,prj_88,0.045871,-4.3785,unlinked,,Washtenaw County Circuit Court (Haushalter intervention motion),2025-12-13,MI,Metrobloks Southfield Data Center,1,0,0,0,0,0,1,0
opp_681e92a6ba82,prj_88,0.045871,-4.3785,unlinked,,Washtenaw County Circuit Court (Related Digital v. Saline Township),2025-09-12,MI,Metrobloks Southfield Data Center,1,0,0,0,0,0,1,0
opp_51c3c4bc20f6,prj_71,0.045871,-4.3785,unlinked,,Harford County Council,2026-04-21,MD,Johns Hopkins Data Science and Artificial Intelligence Institute (DSAI),1,0,0,0,0,0,1,0
opp_1c6aac2d94a9,prj_219,0.045871,-4.3785,unlinked,,Jenkins Township,2026-03-31,PA,Panther Creek (Nesquehoning) HPC/AI Conversion,1,0,0,0,0,0,1,0
opp_65d971d4be2c,prj_219,0.045871,-4.3785,unlinked,,Salem Township,2026-03-17,PA,Panther Creek (Nesquehoning) HPC/AI Conversion,1,0,0,0,0,0,1,0
opp_2b34dcad2e16,prj_201,0.045871,-4.3785,unlinked,,"Painesville Township Trustees (Lake County), OH",2026-05-21,OH,Morabito Slavic Village Data Center,1,0,0,0,0,0,1,0
opp_ef1bcb201a1e,prj_71,0.045871,-4.3785,unlinked,,"Harford County Executive Bob Cassilly (proposed legislation to permanently ban data centers countywide; public hearing May 18, vote June 1), MD",2026-05-07,MD,Johns Hopkins Data Science and Artificial Intelligence Institute (DSAI),1,0,0,0,0,0,1,0
opp_32fd8e7889f0,prj_168,0.045871,-4.3785,unlinked,,Washington Township (Montgomery County),2026-04-21,OH,5C Springfield Data Center,1,0,0,0,0,0,1,0
opp_079ba18862cf,prj_88,0.045871,-4.3785,unlinked,,Washtenaw County Circuit Court (Haushalter intervention denied),2026-02-20,MI,Metrobloks Southfield Data Center,1,0,0,0,0,0,1,0
opp_b0426dd41d94,prj_219,0.045871,-4.3785,unlinked,,"City of Allentown (Bill 20 data center zoning tabled after marathon hearing), PA",2026-06-03,PA,Panther Creek (Nesquehoning) HPC/AI Conversion,1,0,0,0,0,0,1,0
opp_dec2b8e1481c,prj_219,0.045871,-4.3785,unlinked,,South Whitehall Township,2026-05-12,PA,Panther Creek (Nesquehoning) HPC/AI Conversion,1,0,0,0,0,0,1,0
opp_a7fbd0f64633,prj_219,0.045871,-4.3785,unlinked,,Dorrance Township,2026-05-06,PA,Panther Creek (Nesquehoning) HPC/AI Conversion,1,0,0,0,0,0,1,0
opp_67d8e0aabb14,prj_219,0.045871,-4.3785,unlinked,,Mount Carmel Township,2026-05-14,PA,Panther Creek (Nesquehoning) HPC/AI Conversion,1,0,0,0,0,0,1,0
opp_2f17ba83019b,prj_219,0.045871,-4.3785,unlinked,,Lowhill Township,2026-04-08,PA,Panther Creek (Nesquehoning) HPC/AI Conversion,1,0,0,0,0,0,1,0
opp_2dbe6b3f9923,prj_123,0.045871,-4.3785,unlinked,,"Millville Board of Commissioners (Cumberland County — total data center ban), NJ",2026-05-19,NJ,Monroe Township Data Center,1,0,0,0,0,0,1,0
opp_0ed995538d5d,prj_115,0.045871,-4.3785,unlinked,,"City of St. Louis (three-tier data center regulatory framework vote delayed), MO",2026-05-19,MO,Project Cumulus,1,0,0,0,0,0,1,0
opp_9babcf2707e9,prj_168,0.045871,-4.3785,unlinked,,Dayton,2026-04-14,OH,5C Springfield Data Center,1,0,0,0,0,0,1,0
opp_0c86e82d0ec1,prj_201,0.045871,-4.3785,unlinked,,"Twinsburg City Council, OH",2026-05-05,OH,Morabito Slavic Village Data Center,1,0,0,0,0,0,1,0
opp_b7dcb4fdbbee,prj_87,0.045871,-4.3785,unlinked,,Northville,2026-01-06,MI,Sansone York Township Data Center,1,0,0,0,0,0,1,0
opp_ed295f4372b2,prj_87,0.045871,-4.3785,unlinked,,City of Northville,2026-01-06,MI,Sansone York Township Data Center,1,0,0,0,0,0,1,0
opp_f419a77d93d0,prj_87,0.045871,-4.3785,unlinked,,City of Taylor,2026-01-01,MI,Sansone York Township Data Center,1,0,0,0,0,0,1,0
opp_634c0bbef377,prj_122,0.045871,-4.3785,unlinked,,Monroe Township (Gloucester County),2026-04-08,NJ,Millville Energy & Data Center Campus,1,0,0,0,0,0,1,0
opp_72307cd2472f,prj_318,0.045871,-4.3785,unlinked,,Decatur Township (Indianapolis),2026-04-20,IN,Project Domino,1,0,0,0,0,0,1,0
opp_3d56fdabf23d,prj_200,0.045871,-4.3785,unlinked,,Barberton,2025-11-10,OH,Perry Township Data Center,1,0,0,0,0,0,1,0
opp_8ea61ba234be,prj_230,0.045871,-4.3785,unlinked,,North Coventry Township,2026-02-23,PA,Conshohocken Data Center,1,0,0,0,0,0,1,0
opp_b6fe898298f5,prj_230,0.045871,-4.3785,unlinked,,Limerick Township (Linfield),2026-01-01,PA,Conshohocken Data Center,1,0,0,0,0,0,1,0
opp_a6804867fd59,prj_84,0.045871,-4.3785,unlinked,,Washtenaw County Circuit Court (Haushalter intervention motion),2025-12-13,MI,Project Flex,1,0,0,0,0,0,1,0
opp_35e2c27983b4,prj_232,0.045871,-4.3785,unlinked,,Exeter Borough,2026-05-06,PA,Dickson City Data Centers,1,0,0,0,0,0,1,0
opp_1c6aac2d94a9,prj_232,0.045871,-4.3785,unlinked,,Jenkins Township,2026-03-31,PA,Dickson City Data Centers,1,0,0,0,0,0,1,0
opp_c5127dedb1e8,prj_199,0.045871,-4.3785,unlinked,,Findlay,2026-04-21,OH,Project BOSC,1,0,0,0,0,0,1,0
