osm_type,osm_id,name,operator,state,county,lat,lon,signal,evidence_url,tags,seen_date
way,1294595615,Meta Gallatin Data Center,Meta,TN,,36.411893,-86.369653,operational,https://www.openstreetmap.org/way/1294595615,"{""building"": ""data_center"", ""name"": ""Meta Gallatin Data Center"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""telecom"": ""data_center""}",2026-09-06
way,1312795639,Meta Gallatin Data Center,Meta,TN,,36.411378,-86.366004,operational,https://www.openstreetmap.org/way/1312795639,"{""building"": ""data_center"", ""name"": ""Meta Gallatin Data Center"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""telecom"": ""data_center""}",2026-09-06
way,1312795640,Meta Gallatin Data Center,Meta,TN,,36.406064,-86.366628,operational,https://www.openstreetmap.org/way/1312795640,"{""building"": ""data_center"", ""name"": ""Meta Gallatin Data Center"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""telecom"": ""data_center""}",2026-09-06
way,1381264361,xAI Colossus,xAI,TN,,35.059950,-90.156382,operational,https://www.openstreetmap.org/way/1381264361,"{""addr:city"": ""Memphis"", ""addr:housenumber"": ""3231"", ""addr:state"": ""TN"", ""addr:street"": ""Paul R Lowery Road"", ""building"": ""industrial"", ""name"": ""xAI Colossus"", ""operator"": ""xAI"", ""telecom"": ""data_center"", ""website"": ""https://x.ai/colossus"", ""wikidata"": ""Q130614744"", ""wikipedia"": ""en:Colossus (supercomputer)""}",2026-09-06
way,1386926534,xAI Macrohard Colossus 2,xAI,TN,,34.997983,-90.034867,operational,https://www.openstreetmap.org/way/1386926534,"{""addr:city"": ""Memphis"", ""addr:housenumber"": ""5420"", ""addr:state"": ""TN"", ""addr:street"": ""Tulane Road"", ""building"": ""yes"", ""name"": ""xAI Macrohard Colossus 2"", ""operator"": ""xAI"", ""telecom"": ""data_center""}",2026-09-06
way,1459680304,Newrays Two LLC Mining,,TN,,36.327032,-88.320073,operational,https://www.openstreetmap.org/way/1459680304,"{""barrier"": ""fence"", ""landuse"": ""industrial"", ""name"": ""Newrays Two LLC Mining"", ""telecom"": ""data_center""}",2026-09-06
way,1470261550,SPC4A,Google,TN,,36.624063,-87.256912,operational,https://www.openstreetmap.org/way/1470261550,"{""building"": ""data_center"", ""building:levels"": ""2"", ""name"": ""SPC4A"", ""operator"": ""Google"", ""operator:wikidata"": ""Q95"", ""ref"": ""Building 3"", ""telecom"": ""data_center""}",2026-09-06
way,1489113575,Verizon Wireless,,TN,,36.282175,-86.797137,operational,https://www.openstreetmap.org/way/1489113575,"{""barrier"": ""fence"", ""landuse"": ""industrial"", ""name"": ""Verizon Wireless"", ""telecom"": ""data_center""}",2026-09-06
node,6856057098,VIRTBIZ,,TX,,32.782546,-96.782815,operational,https://www.openstreetmap.org/node/6856057098,"{""addr:city"": ""Dallas"", ""addr:housenumber"": ""2805"", ""addr:postcode"": ""75226"", ""addr:state"": ""TX"", ""addr:street"": ""Canton Street"", ""description"": ""Web hosting, dedicated servers, VPS and colocation."", ""name"": ""VIRTBIZ"", ""phone"": ""+1-972-485-4125"", ""telecom"": ""data_center"", ""website"": ""https://www.virtbiz.com/""}",2026-09-06
node,9190480200,Stream Data Centers Houston,,TX,,30.178137,-95.486046,operational,https://www.openstreetmap.org/node/9190480200,"{""addr:city"": ""The Woodlands"", ""addr:housenumber"": ""4001"", ""addr:postcode"": ""77381"", ""addr:state"": ""TX"", ""addr:street"": ""Technology Forest Boulevard"", ""name"": ""Stream Data Centers Houston"", ""telecom"": ""data_center"", ""website"": ""https://www.streamdatacenters.com/datacenters/houston-the-woodlands/""}",2026-09-06
node,12112238944,Flexential Dallas - Downtown Dallas,Flexential,TX,,32.800410,-96.819371,operational,https://www.openstreetmap.org/node/12112238944,"{""addr:city"": ""Dallas"", ""addr:housenumber"": ""1950"", ""addr:postcode"": ""75207"", ""addr:state"": ""TX"", ""addr:street"": ""North Stemmons Freeway"", ""addr:suite"": ""2033"", ""name"": ""Flexential Dallas - Downtown Dallas"", ""operator"": ""Flexential"", ""operator:wikidata"": ""Q115417504"", ""telecom"": ""data_center"", ""website"": ""https://www.flexential.com/data-centers/tx/dallas/downtown-data-center""}",2026-09-06
node,13465438761,Rad Web Hosting,,TX,,32.778447,-96.798496,operational,https://www.openstreetmap.org/node/13465438761,"{""addr:city"": ""Dallas"", ""addr:housenumber"": ""400"", ""addr:postcode"": ""75202"", ""addr:state"": ""TX"", ""addr:street"": ""South Akard Street"", ""addr:unit"": ""200"", ""name"": ""Rad Web Hosting"", ""smoking"": ""no"", ""telecom"": ""data_center""}",2026-09-06
node,14101687012,Precision Prints Lufkin Datacenter,,TX,,31.286166,-94.721581,operational,https://www.openstreetmap.org/node/14101687012,"{""name"": ""Precision Prints Lufkin Datacenter"", ""telecom"": ""data_center""}",2026-09-06
relation,21073054,IONIC Digital Cedarvale,IONIC Digital,TX,,31.513447,-103.448540,operational,https://www.openstreetmap.org/relation/21073054,"{""data_centre"": ""crypto"", ""name"": ""IONIC Digital Cedarvale"", ""operator"": ""IONIC Digital"", ""telecom"": ""data_center"", ""type"": ""multipolygon""}",2026-09-06
way,25706343,Cyxtera Dallas-Fort Worth Data Center,Cyxtera,TX,,32.832710,-97.041028,operational,https://www.openstreetmap.org/way/25706343,"{""addr:housenumber"": ""14950"", ""addr:street"": ""Kingsport Road"", ""building"": ""yes"", ""name"": ""Cyxtera Dallas-Fort Worth Data Center"", ""operator"": ""Cyxtera"", ""operator:wikidata"": ""Q111143924"", ""telecom"": ""data_center""}",2026-09-06
way,28544618,Equinix Infomart,Equinix,TX,,32.800953,-96.819523,operational,https://www.openstreetmap.org/way/28544618,"{""addr:city"": ""Dallas"", ""addr:country"": ""US"", ""addr:housenumber"": ""1950"", ""addr:postcode"": ""75207"", ""addr:state"": ""TX"", ""addr:street"": ""North Stemmons Freeway"", ""building"": ""yes"", ""building:levels"": ""6"", ""height"": ""32"", ""name"": ""Equinix Infomart"", ""operator"": ""Equinix"", ""operator:wikidata"": ""Q851641"", ""telecom"": ""data_center""}",2026-09-06
way,30827429,DataBank,,TX,,32.778311,-96.798436,operational,https://www.openstreetmap.org/way/30827429,"{""addr:city"": ""Dallas"", ""addr:housenumber"": ""400"", ""addr:postcode"": ""75202"", ""addr:state"": ""TX"", ""addr:street"": ""South Akard Street"", ""building"": ""commercial"", ""name"": ""DataBank"", ""smoking"": ""no"", ""telecom"": ""data_center""}",2026-09-06
way,102129663,H5 Data Centers San Antonio,H5 Data Centers,TX,,29.429371,-98.486906,operational,https://www.openstreetmap.org/way/102129663,"{""addr:city"": ""San Antonio"", ""addr:housenumber"": ""100"", ""addr:postcode"": ""78205"", ""addr:state"": ""TX"", ""addr:street"": ""Taylor Street"", ""building"": ""yes"", ""name"": ""H5 Data Centers San Antonio"", ""operator"": ""H5 Data Centers"", ""telecom"": ""data_center"", ""website"": ""https://h5datacenters.com/san-antonio-data-center.html""}",2026-09-06
way,254742608,,,TX,,29.446663,-98.640580,operational,https://www.openstreetmap.org/way/254742608,"{""building"": ""data_center"", ""ref"": ""A""}",2026-09-06
way,254742609,,,TX,,29.447889,-98.641101,operational,https://www.openstreetmap.org/way/254742609,"{""building"": ""data_center"", ""ref"": ""B""}",2026-09-06
way,254742610,,,TX,,29.447202,-98.640996,operational,https://www.openstreetmap.org/way/254742610,"{""building"": ""data_center"", ""ref"": ""Connector""}",2026-09-06
way,254773884,,,TX,,33.096018,-96.681542,operational,https://www.openstreetmap.org/way/254773884,"{""addr:city"": ""Allen"", ""addr:housenumber"": ""800"", ""addr:postcode"": ""75013"", ""addr:state"": ""TX"", ""addr:street"": ""Guardians Way"", ""building"": ""yes"", ""height"": ""11.8"", ""roof:shape"": ""flat"", ""telecom"": ""data_center""}",2026-09-06
way,254773897,Evoque Allen DA1,Centersquare,TX,,33.095083,-96.683788,operational,https://www.openstreetmap.org/way/254773897,"{""addr:city"": ""Allen"", ""addr:housenumber"": ""900"", ""addr:postcode"": ""75013"", ""addr:state"": ""TX"", ""addr:street"": ""Guardians Way"", ""building"": ""yes"", ""height"": ""11.6"", ""name"": ""Evoque Allen DA1"", ""operator"": ""Centersquare"", ""operator:wikidata"": ""Q127304226"", ""ref"": ""DA1"", ""roof:shape"": ""flat"", ""telecom"": ""data_center""}",2026-09-06
way,290703004,CoreSpace Dallas,CoreSpace,TX,,32.817551,-96.873071,operational,https://www.openstreetmap.org/way/290703004,"{""addr:city"": ""Dallas"", ""addr:housenumber"": ""7505"", ""addr:postcode"": ""75247"", ""addr:state"": ""TX"", ""addr:street"": ""John W Carpenter Freeway"", ""building"": ""commercial"", ""name"": ""CoreSpace Dallas"", ""operator"": ""CoreSpace"", ""phone"": ""+1-800-976-2673"", ""telecom"": ""data_center"", ""website"": ""https://corespace.com/data-centers/"", ""wheelchair"": ""yes""}",2026-09-06
way,319857331,Lumen San Antonio 2,Lumen Technologies,TX,,29.438279,-98.506522,operational,https://www.openstreetmap.org/way/319857331,"{""building"": ""yes"", ""name"": ""Lumen San Antonio 2"", ""operator"": ""Lumen Technologies"", ""operator:wikidata"": ""Q5063092"", ""telecom"": ""data_center""}",2026-09-06
way,364289073,Microsoft,Microsoft,TX,,29.478270,-98.690685,operational,https://www.openstreetmap.org/way/364289073,"{""addr:city"": ""San Antonio"", ""addr:country"": ""US"", ""addr:housenumber"": ""3823"", ""addr:postcode"": ""78251"", ""addr:state"": ""TX"", ""addr:street"": ""Wiseman Boulevard"", ""building"": ""data_center"", ""name"": ""Microsoft"", ""operator"": ""Microsoft"", ""operator:wikidata"": ""Q2283"", ""operator:wikipedia"": ""en:Microsoft"", ""telecom"": ""data_center""}",2026-09-06
way,364289074,Microsoft San Antonio,Microsoft,TX,,29.479881,-98.692534,operational,https://www.openstreetmap.org/way/364289074,"{""addr:city"": ""San Antonio"", ""addr:country"": ""US"", ""addr:housenumber"": ""5150"", ""addr:postcode"": ""78251"", ""addr:state"": ""TX"", ""addr:street"": ""Rogers Road"", ""building"": ""data_center"", ""name"": ""Microsoft San Antonio"", ""operator"": ""Microsoft"", ""operator:wikidata"": ""Q2283"", ""operator:wikipedia"": ""en:Microsoft"", ""telecom"": ""data_center""}",2026-09-06
way,364289077,Microsoft,Microsoft,TX,,29.481054,-98.696570,operational,https://www.openstreetmap.org/way/364289077,"{""addr:city"": ""San Antonio"", ""addr:country"": ""US"", ""addr:housenumber"": ""5200"", ""addr:postcode"": ""78251"", ""addr:state"": ""TX"", ""addr:street"": ""Rogers Road"", ""building"": ""data_center"", ""developer"": ""Stream Data Centers"", ""name"": ""Microsoft"", ""operator"": ""Microsoft"", ""operator:wikidata"": ""Q2283"", ""operator:wikipedia"": ""en:Microsoft"", ""telecom"": ""data_center""}",2026-09-06
way,373913881,Cisco Allen,,TX,,33.135962,-96.660992,operational,https://www.openstreetmap.org/way/373913881,"{""addr:housenumber"": ""2260"", ""addr:street"": ""Chelsea Boulevard"", ""building"": ""industrial"", ""name"": ""Cisco Allen"", ""telecom"": ""data_center""}",2026-09-06
way,379195054,Lumen Austin 3,Lumen Technologies,TX,,30.261396,-97.723597,operational,https://www.openstreetmap.org/way/379195054,"{""building"": ""yes"", ""height"": ""8.16"", ""name"": ""Lumen Austin 3"", ""operator"": ""Lumen Technologies"", ""operator:wikidata"": ""Q5063092"", ""telecom"": ""data_center""}",2026-09-06
way,379199519,Alpheus DataCenter,Alpheus,TX,,30.261053,-97.722122,operational,https://www.openstreetmap.org/way/379199519,"{""addr:city"": ""Austin"", ""addr:housenumber"": ""1905"", ""addr:state"": ""TX"", ""addr:street"": ""East 6th Street"", ""building"": ""yes"", ""building:levels"": ""1"", ""coa:place_id"": ""612454"", ""height"": ""11.1"", ""name"": ""Alpheus DataCenter"", ""name_1"": ""CH3 Data LLC"", ""operator"": ""Alpheus"", ""telecom"": ""data_center""}",2026-09-06
way,379204279,Digital Realty Austin AUS11,,TX,,30.212156,-97.695756,operational,https://www.openstreetmap.org/way/379204279,"{""addr:city"": ""Austin"", ""addr:housenumber"": ""7500"", ""addr:postcode"": ""78744"", ""addr:state"": ""TX"", ""addr:street"": ""Metro Center Drive"", ""building"": ""yes"", ""coa:place_id"": ""1124327"", ""height"": ""15.47"", ""name"": ""Digital Realty Austin AUS11"", ""ref"": ""AUS11"", ""telecom"": ""data_center"", ""website"": ""https://www.digitalrealty.com/data-centers/americas/austin/aus11""}",2026-09-06
way,379204643,LightEdge Austin II,,TX,,30.200677,-97.707046,operational,https://www.openstreetmap.org/way/379204643,"{""addr:city"": ""Austin"", ""addr:housenumber"": ""7000B"", ""addr:postcode"": ""78744"", ""addr:state"": ""TX"", ""addr:street"": ""Burleson Road"", ""building"": ""yes"", ""height"": ""11.21"", ""name"": ""LightEdge Austin II"", ""telecom"": ""data_center"", ""website"": ""https://www.lightedge.com/austin-data-center/""}",2026-09-06
way,379204766,CyrusOne Austin Data Center II,,TX,,30.205921,-97.697951,operational,https://www.openstreetmap.org/way/379204766,"{""addr:housenumber"": ""7301"", ""addr:street"": ""Metropolis Drive"", ""building"": ""yes"", ""coa:place_id"": ""3528713"", ""height"": ""12.48"", ""layer"": ""1"", ""name"": ""CyrusOne Austin Data Center II"", ""ref"": ""AUS2"", ""telecom"": ""data_center"", ""website"": ""https://www.cyrusone.com/data-centers/north-america/texas/aus2-austin-texas""}",2026-09-06
way,379205427,Data Foundry Austin 1 Data Center,,TX,,30.215504,-97.696074,operational,https://www.openstreetmap.org/way/379205427,"{""addr:housenumber"": ""7401"", ""addr:postcode"": ""78741"", ""addr:street"": ""East Ben White Boulevard"", ""building"": ""yes"", ""height"": ""10.57"", ""name"": ""Data Foundry Austin 1 Data Center"", ""telecom"": ""data_center"", ""website"": ""https://www.datafoundry.com/data-centers/austin-1""}",2026-09-06
way,382785871,LightEdge Austin I,,TX,,30.214297,-97.712667,operational,https://www.openstreetmap.org/way/382785871,"{""addr:housenumber"": ""2916"", ""addr:street"": ""Montopolis Drive"", ""building"": ""yes"", ""height"": ""13.2"", ""name"": ""LightEdge Austin I"", ""telecom"": ""data_center"", ""website"": ""https://www.lightedge.com/austin-data-center/""}",2026-09-06
way,383888101,Lumen Austin 1,,TX,,30.196500,-97.712402,operational,https://www.openstreetmap.org/way/383888101,"{""addr:housenumber"": ""4209"", ""addr:street"": ""Smith School Road"", ""building"": ""warehouse"", ""height"": ""12.2"", ""name"": ""Lumen Austin 1"", ""telecom"": ""data_center""}",2026-09-06
way,383888914,Data Foundry - Texas 1,,TX,,30.198907,-97.713784,operational,https://www.openstreetmap.org/way/383888914,"{""addr:city"": ""Austin"", ""addr:housenumber"": ""4100"", ""addr:postcode"": ""78744"", ""addr:state"": ""TX"", ""addr:street"": ""Smith School Road"", ""addr:unit"": ""1"", ""building"": ""yes"", ""height"": ""9.7"", ""name"": ""Data Foundry - Texas 1"", ""telecom"": ""data_center"", ""website"": ""https://www.datafoundry.com/data-centers/data-foundry-01/""}",2026-09-06
way,384396017,Element Critical,,TX,,30.342803,-97.696174,operational,https://www.openstreetmap.org/way/384396017,"{""addr:housenumber"": ""8025"", ""addr:street"": ""North Interstate Highway 35 Service Road"", ""building"": ""yes"", ""height"": ""11.3"", ""name"": ""Element Critical"", ""telecom"": ""data_center""}",2026-09-06
way,455171103,CyrusOne Austin Data Center III,,TX,,30.207006,-97.701132,operational,https://www.openstreetmap.org/way/455171103,"{""addr:housenumber"": ""7100"", ""addr:street"": ""Metropolis Drive"", ""building"": ""yes"", ""coa:place_id"": ""3308082"", ""name"": ""CyrusOne Austin Data Center III"", ""ref"": ""AUS3"", ""telecom"": ""data_center"", ""website"": ""https://www.cyrusone.com/data-centers/north-america/texas/aus3-austin""}",2026-09-06
way,465032201,Lumen Dallas - 3180 Irving Blvd.,Lumen Technologies,TX,,32.806955,-96.868589,operational,https://www.openstreetmap.org/way/465032201,"{""addr:city"": ""Dallas"", ""addr:housenumber"": ""3180"", ""addr:postcode"": ""75247"", ""addr:state"": ""TX"", ""addr:street"": ""Irving Boulevard"", ""building"": ""commercial"", ""name"": ""Lumen Dallas - 3180 Irving Blvd."", ""operator"": ""Lumen Technologies"", ""operator:wikidata"": ""Q5063092"", ""telecom"": ""data_center""}",2026-09-06
way,465032380,Prime DFW01-01,Prime,TX,,32.837958,-96.878401,operational,https://www.openstreetmap.org/way/465032380,"{""addr:city"": ""Dallas"", ""addr:housenumber"": ""1515"", ""addr:postcode"": ""75247"", ""addr:state"": ""TX"", ""addr:street"": ""Round Table Drive"", ""building"": ""commercial"", ""name"": ""Prime DFW01-01"", ""operator"": ""Prime"", ""ref"": ""DFW01-01"", ""telecom"": ""data_center"", ""website"": ""https://primedatacenters.com/locations/dallas/""}",2026-09-06
way,465032484,Lumen Dallas 6,Lumen Technologies,TX,,32.827998,-96.884379,operational,https://www.openstreetmap.org/way/465032484,"{""addr:housenumber"": ""1150"", ""addr:street"": ""Regal Row"", ""building"": ""commercial"", ""name"": ""Lumen Dallas 6"", ""operator"": ""Lumen Technologies"", ""operator:wikidata"": ""Q5063092"", ""telecom"": ""data_center""}",2026-09-06
way,465032631,DataBank Dallas Empire Central Data Center,DataBank,TX,,32.821750,-96.873553,operational,https://www.openstreetmap.org/way/465032631,"{""addr:city"": ""Dallas"", ""addr:housenumber"": ""1100"", ""addr:postcode"": ""75247"", ""addr:state"": ""TX"", ""addr:street"": ""Empire Central Place"", ""building"": ""commercial"", ""name"": ""DataBank Dallas Empire Central Data Center"", ""operator"": ""DataBank"", ""telecom"": ""data_center"", ""website"": ""https://www.databank.com/data-centers/dallas/1100-empire-central-place/""}",2026-09-06
way,465042594,TierPoint Dallas Data Center,TierPoint,TX,,32.807982,-96.857389,operational,https://www.openstreetmap.org/way/465042594,"{""addr:city"": ""Dallas"", ""addr:housenumber"": ""3004"", ""addr:postcode"": ""75247"", ""addr:state"": ""TX"", ""addr:street"": ""Irving Boulevard"", ""building"": ""commercial"", ""name"": ""TierPoint Dallas Data Center"", ""operator"": ""TierPoint"", ""telecom"": ""data_center"", ""website"": ""https://www.tierpoint.com/data-centers/texas/dallas/""}",2026-09-06
way,471658485,Live Oak Data Center,,TX,,32.783749,-96.794636,operational,https://www.openstreetmap.org/way/471658485,"{""addr:city"": ""Dallas"", ""addr:housenumber"": ""2020"", ""addr:postcode"": ""75201"", ""addr:state"": ""TX"", ""addr:street"": ""Live Oak Street"", ""alt_name"": ""Live Oak Data Center"", ""building"": ""commercial"", ""building:levels"": ""12"", ""name"": ""Live Oak Data Center"", ""smoking"": ""no"", ""telecom"": ""data_center""}",2026-09-06
way,483286527,Aligned  DFW-01,Aligned,TX,,33.009314,-96.676562,operational,https://www.openstreetmap.org/way/483286527,"{""addr:city"": ""Plano"", ""addr:housenumber"": ""2800"", ""addr:postcode"": ""75074"", ""addr:state"": ""TX"", ""addr:street"": ""Summit Avenue"", ""building"": ""yes"", ""name"": ""Aligned  DFW-01"", ""operator"": ""Aligned"", ""ref"": ""DFW-01"", ""telecom"": ""data_center"", ""website"": ""https://aligneddc.com/dallas-data-centers/""}",2026-09-06
way,483307714,Tierpoint Dallas-Allen,,TX,,33.137910,-96.657329,operational,https://www.openstreetmap.org/way/483307714,"{""addr:housenumber"": ""820"", ""addr:street"": ""Allen Commerce Parkway"", ""building"": ""industrial"", ""height"": ""8.6"", ""name"": ""Tierpoint Dallas-Allen"", ""roof:shape"": ""flat"", ""telecom"": ""data_center""}",2026-09-06
way,487170215,,DXC Technology,TX,,30.018700,-95.863747,operational,https://www.openstreetmap.org/way/487170215,"{""building"": ""yes"", ""operator"": ""DXC Technology"", ""telecom"": ""data_center""}",2026-09-06
way,500820007,Facebook Fort Worth Datacenter,Meta,TX,,32.983783,-97.259335,operational,https://www.openstreetmap.org/way/500820007,"{""addr:housenumber"": ""4500"", ""addr:street"": ""Like Way"", ""building"": ""commercial"", ""building:levels"": ""1"", ""name"": ""Facebook Fort Worth Datacenter"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""roof:levels"": ""0"", ""telecom"": ""data_center""}",2026-09-06
way,507673418,CITIGROUP TECHNOLOGY INC,,TX,,33.006382,-97.245290,operational,https://www.openstreetmap.org/way/507673418,"{""building"": ""yes"", ""name"": ""CITIGROUP TECHNOLOGY INC"", ""telecom"": ""data_center""}",2026-09-06
way,507673437,QTS Data Center,Quality Technology Services,TX,,32.988913,-97.259274,operational,https://www.openstreetmap.org/way/507673437,"{""building"": ""yes"", ""name"": ""QTS Data Center"", ""operator"": ""Quality Technology Services"", ""operator:short"": ""QTS"", ""operator:wikidata"": ""Q18392800"", ""telecom"": ""data_center""}",2026-09-06
way,509611414,Texas Cryptologic Center,National Security Agency,TX,,29.447379,-98.640716,operational,https://www.openstreetmap.org/way/509611414,"{""name"": ""Texas Cryptologic Center"", ""operator"": ""National Security Agency"", ""telecom"": ""data_center""}",2026-09-06
way,509611423,Lowe's Data Center,Lowe's,TX,,29.473008,-98.689504,operational,https://www.openstreetmap.org/way/509611423,"{""building"": ""data_center"", ""name"": ""Lowe's Data Center"", ""operator"": ""Lowe's"", ""telecom"": ""data_center""}",2026-09-06
way,509611426,,CHRISTUS Health,TX,,29.470328,-98.686191,operational,https://www.openstreetmap.org/way/509611426,"{""building"": ""data_center"", ""operator"": ""CHRISTUS Health"", ""telecom"": ""data_center""}",2026-09-06
way,509611429,,Frost Bank,TX,,29.470212,-98.687667,operational,https://www.openstreetmap.org/way/509611429,"{""building"": ""data_center"", ""operator"": ""Frost Bank"", ""telecom"": ""data_center""}",2026-09-06
way,509611432,CyrusOne San Antonio I,CyrusOne,TX,,29.466610,-98.688087,operational,https://www.openstreetmap.org/way/509611432,"{""addr:city"": ""San Antonio"", ""addr:housenumber"": ""9999"", ""addr:postcode"": ""78251"", ""addr:state"": ""TX"", ""addr:street"": ""Westover Hills Boulevard"", ""building"": ""data_center"", ""name"": ""CyrusOne San Antonio I"", ""operator"": ""CyrusOne"", ""operator:wikidata"": ""Q16953751"", ""telecom"": ""data_center"", ""website"": ""https://cyrusone.com/data-center-locations/texas/san-antonio-texas/""}",2026-09-06
way,509611436,Valero Wiserman,Valero,TX,,29.474237,-98.680079,operational,https://www.openstreetmap.org/way/509611436,"{""building"": ""industrial"", ""name"": ""Valero Wiserman"", ""operator"": ""Valero"", ""telecom"": ""data_center""}",2026-09-06
way,509611437,Stream San Antonio II,,TX,,29.472003,-98.671720,operational,https://www.openstreetmap.org/way/509611437,"{""building"": ""data_center"", ""name"": ""Stream San Antonio II"", ""telecom"": ""data_center""}",2026-09-06
way,509611438,CyrusOne San Antonio II,CyrusOne,TX,,29.470888,-98.673047,operational,https://www.openstreetmap.org/way/509611438,"{""building"": ""data_center"", ""name"": ""CyrusOne San Antonio II"", ""operator"": ""CyrusOne"", ""telecom"": ""data_center"", ""website"": ""https://cyrusone.com/data-center-locations/texas/san-antonio-texas-ii/""}",2026-09-06
way,509611439,CyrusOne San Antonio III,CyrusOne,TX,,29.470057,-98.672106,operational,https://www.openstreetmap.org/way/509611439,"{""building"": ""data_center"", ""name"": ""CyrusOne San Antonio III"", ""operator"": ""CyrusOne"", ""telecom"": ""data_center""}",2026-09-06
way,521300038,Microsoft Texas Research Park Campus,Microsoft,TX,,29.415597,-98.803786,operational,https://www.openstreetmap.org/way/521300038,"{""industrial"": ""data_centre"", ""landuse"": ""industrial"", ""name"": ""Microsoft Texas Research Park Campus"", ""operator"": ""Microsoft"", ""operator:wikidata"": ""Q2283"", ""telecom"": ""data_center""}",2026-09-06
way,526806006,QTS Irving - Dallas Data Center Campus,Quality Technology Services,TX,,32.897248,-96.982647,operational,https://www.openstreetmap.org/way/526806006,"{""addr:city"": ""Irving"", ""addr:housenumber"": ""6431"", ""addr:postcode"": ""75063"", ""addr:state"": ""TX"", ""addr:street"": ""Longhorn Drive"", ""building"": ""yes"", ""name"": ""QTS Irving - Dallas Data Center Campus"", ""operator"": ""Quality Technology Services"", ""operator:short"": ""QTS"", ""operator:wikidata"": ""Q18392800"", ""ref"": ""DAL10"", ""telecom"": ""data_center"", ""website"": ""https://www.qtsdatacenters.com/data-centers/irving""}",2026-09-06
way,543316327,,DXC Technology,TX,,29.995198,-95.563333,operational,https://www.openstreetmap.org/way/543316327,"{""building"": ""yes"", ""old_operator"": ""Hewlett Packard Enterprise"", ""operator"": ""DXC Technology"", ""telecom"": ""data_center""}",2026-09-06
way,543404966,,DXC Technology,TX,,29.997335,-95.564040,operational,https://www.openstreetmap.org/way/543404966,"{""building"": ""yes"", ""operator"": ""DXC Technology"", ""telecom"": ""data_center""}",2026-09-06
way,548184239,Flexential Dallas - Richardson,Flexential,TX,,32.994812,-96.752497,operational,https://www.openstreetmap.org/way/548184239,"{""addr:city"": ""Richardson"", ""addr:housenumber"": ""3010"", ""addr:postcode"": ""75080"", ""addr:state"": ""TX"", ""addr:street"": ""Waterview Parkway"", ""building"": ""commercial"", ""building:levels"": ""2"", ""height"": ""9.1"", ""name"": ""Flexential Dallas - Richardson"", ""operator"": ""Flexential"", ""operator:wikidata"": ""Q115417504"", ""roof:shape"": ""flat"", ""telecom"": ""data_center"", ""website"": ""https://www.flexential.com/data-centers/tx/dallas/richardson-data-center""}",2026-09-06
way,549418041,Experian McKinney Data Center,,TX,,33.171796,-96.725505,operational,https://www.openstreetmap.org/way/549418041,"{""addr:housenumber"": ""3400"", ""addr:street"": ""South Stonebridge Drive"", ""building"": ""office"", ""name"": ""Experian McKinney Data Center"", ""telecom"": ""data_center""}",2026-09-06
way,557140229,Amazon Web Services,Amazon Web Services,TX,,32.850483,-97.070297,operational,https://www.openstreetmap.org/way/557140229,"{""building"": ""data_center"", ""landuse"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""owner"": ""Amazon Data Services, Inc."", ""telecom"": ""data_center""}",2026-09-06
way,570397131,Thin-nology,,TX,,30.421141,-97.591603,operational,https://www.openstreetmap.org/way/570397131,"{""addr:city"": ""Pflugerville"", ""addr:housenumber"": ""3804"", ""addr:postcode"": ""78660"", ""addr:state"": ""TX"", ""addr:street"": ""Helios Way"", ""building"": ""yes"", ""name"": ""Thin-nology"", ""telecom"": ""data_center""}",2026-09-06
way,577628941,Data Foundry - Texas 2,,TX,,30.199574,-97.713070,operational,https://www.openstreetmap.org/way/577628941,"{""addr:city"": ""Austin"", ""addr:housenumber"": ""4100"", ""addr:postcode"": ""78744"", ""addr:state"": ""TX"", ""addr:street"": ""Smith School Road"", ""addr:unit"": ""2"", ""building"": ""yes"", ""name"": ""Data Foundry - Texas 2"", ""telecom"": ""data_center"", ""website"": ""https://www.datafoundry.com/data-centers/data-foundry-02/""}",2026-09-06
way,587103676,,,TX,,29.821576,-95.570800,operational,https://www.openstreetmap.org/way/587103676,"{""building"": ""yes"", ""telecom"": ""data_center""}",2026-09-06
way,590213770,,,TX,,33.137823,-96.655941,operational,https://www.openstreetmap.org/way/590213770,"{""building"": ""industrial"", ""telecom"": ""data_center""}",2026-09-06
way,590213771,CyrusOne Allen,CyrusOne,TX,,33.138521,-96.659952,operational,https://www.openstreetmap.org/way/590213771,"{""building"": ""yes"", ""name"": ""CyrusOne Allen"", ""operator"": ""CyrusOne"", ""operator:wikidata"": ""Q16953751"", ""telecom"": ""data_center""}",2026-09-06
